task_id_list	courier_id	score	willingness
T0017,T0024	C014	34.785000	0.025406
T0010,T0015	C019	100.000000	0.029531
T0029	C040	38.135000	0.066781
T0006,T0012	C012	59.080000	0.047500
T0005,T0018	C055	27.963000	0.098906
T0020,T0024	C056	79.723000	0.016906
T0014,T0016	C008	52.611000	0.032719
T0010,T0024	C059	33.887000	0.009187
T0002,T0024	C016	35.150000	0.098937
T0000,T0005	C052	49.588000	0.122625
T0003	C018	41.829000	0.054437
T0000,T0029	C007	55.866000	0.011406
T0007,T0021	C009	44.693000	0.228594
T0010	C000	24.280000	0.191125
T0008,T0011	C044	90.580000	0.077156
T0017,T0023	C018	55.231000	0.003125
T0021,T0026	C036	44.743000	0.112312
T0007,T0018	C047	57.166000	0.009063
T0008,T0017	C031	85.399000	0.171375
T0010,T0026	C036	25.122000	0.108094
T0000,T0025	C029	71.126000	0.061625
T0022,T0029	C031	75.543000	0.031656
T0008,T0029	C031	74.623000	0.065437
T0003,T0016	C028	52.184000	0.045500
T0015	C038	15.157000	0.146625
T0004,T0005	C022	70.525000	0.101219
T0020,T0026	C058	67.731000	0.037687
T0022	C050	29.440000	0.125375
T0005,T0009	C048	53.656000	0.003125
T0003,T0025	C053	77.304000	0.011906
T0013,T0024	C045	89.353000	0.065312
T0003	C025	41.491000	0.524015
T0000,T0024	C055	69.188000	0.144531
T0002,T0029	C017	69.383000	0.072313
T0003,T0023	C052	42.454000	0.199313
T0028	C024	26.710000	0.053781
T0013,T0014	C051	70.550000	0.029187
T0014	C008	46.969000	0.213344
T0023,T0027	C025	75.451000	0.024906
T0013,T0026	C012	87.581000	0.003125
T0001,T0019	C058	81.088000	0.105938
T0008,T0020	C042	44.078000	0.022437
T0015,T0019	C010	69.080000	0.043750
T0012,T0017	C034	51.486000	0.052219
T0012,T0016	C003	49.428000	0.158812
T0000,T0006	C034	63.428000	0.145844
T0012,T0019	C050	68.027000	0.065375
T0010,T0011	C032	38.236000	0.083094
T0003,T0011	C048	54.227000	0.051781
T0011,T0021	C021	56.786000	0.037344
T0002,T0011	C003	58.631000	0.086094
T0007	C015	29.135000	0.175469
T0011,T0012	C007	72.190000	0.074063
T0009,T0024	C015	64.599000	0.034281
T0016,T0022	C048	77.463000	0.107437
T0024,T0025	C018	51.639000	0.176844
T0001	C009	12.062000	0.291000
T0009,T0016	C042	76.923000	0.116781
T0002,T0010	C049	26.690000	0.016656
T0007	C046	36.340000	0.068937
T0007,T0029	C003	47.723000	0.187781
T0007,T0016	C041	35.667000	0.093781
T0002,T0025	C026	70.484000	0.084687
T0006,T0021	C016	53.946000	0.082156
T0017,T0020	C034	40.085000	0.051906
T0001,T0018	C034	49.374000	0.077656
T0002,T0011	C041	55.291000	0.021875
T0011,T0013	C031	61.834000	0.199781
T0019,T0026	C029	85.640000	0.077625
T0013,T0027	C042	40.645000	0.142313
T0000,T0021	C009	54.130000	0.212125
T0005,T0006	C038	56.350000	0.280687
T0006,T0019	C030	30.953000	0.070813
T0004,T0006	C032	64.299000	0.094062
T0002,T0007	C039	100.000000	0.080281
T0019,T0025	C016	58.220000	0.031031
T0000,T0025	C030	81.337000	0.050875
T0006,T0017	C046	77.813000	0.071094
T0007,T0025	C013	40.210000	0.136250
T0019,T0023	C017	55.916000	0.058500
T0012,T0019	C026	43.307000	0.136437
T0009,T0024	C039	67.558000	0.077000
T0014,T0020	C053	59.299000	0.025906
T0005,T0012	C045	27.388000	0.051656
T0000,T0010	C053	59.418000	0.131437
T0019,T0029	C003	32.549000	0.086594
T0017,T0026	C017	63.707000	0.047500
T0006,T0009	C056	63.672000	0.011906
T0001,T0029	C058	74.233000	0.038906
T0013,T0017	C021	48.753000	0.149594
T0022,T0023	C020	58.085000	0.047437
T0022,T0025	C002	58.116000	0.047063
T0002,T0028	C057	54.789000	0.141625
T0013,T0016	C041	60.721000	0.051969
T0007,T0009	C003	60.191000	0.238625
T0009,T0012	C045	45.810000	0.064281
T0001,T0009	C038	51.828000	0.022344
T0008,T0017	C054	34.404000	0.023344
T0001,T0008	C016	54.066000	0.120281
T0005,T0027	C027	58.240000	0.057125
T0001,T0029	C014	41.009000	0.047375
T0013,T0026	C049	63.980000	0.059937
T0017,T0025	C036	47.705000	0.047906
T0004,T0026	C049	66.307000	0.013562
T0005,T0012	C040	54.225000	0.164594
T0012,T0017	C043	38.783000	0.081063
T0009,T0017	C026	70.212000	0.084469
T0018,T0020	C055	21.030000	0.089844
T0017,T0023	C009	54.106000	0.138625
T0006,T0010	C046	42.120000	0.048469
T0008,T0020	C023	80.494000	0.063656
T0006,T0020	C059	72.307000	0.153156
T0025,T0028	C053	81.177000	0.018125
T0002	C023	20.456000	0.280250
T0021,T0025	C050	100.000000	0.098344
T0010,T0021	C059	58.187000	0.030437
T0009,T0021	C022	45.613000	0.120031
T0011,T0028	C017	54.863000	0.085781
T0001,T0027	C003	54.773000	0.061031
T0017,T0022	C012	69.710000	0.027125
T0009,T0017	C018	46.271000	0.032156
T0011,T0018	C016	85.739000	0.029625
T0005,T0026	C037	46.358000	0.042688
T0015,T0019	C050	33.891000	0.013469
T0001,T0028	C021	89.788000	0.132906
T0015,T0016	C055	68.946000	0.052375
T0026	C059	48.401000	0.247875
T0020,T0029	C018	53.653000	0.054906
T0004,T0029	C047	67.257000	0.025094
T0007,T0012	C057	59.378000	0.121969
T0002,T0029	C047	63.213000	0.013156
T0005	C039	38.565000	0.167219
T0027	C000	27.137000	0.175719
T0000,T0023	C008	53.244000	0.177125
T0000,T0026	C024	70.426000	0.117969
T0005,T0007	C015	57.332000	0.102219
T0006,T0007	C029	38.193000	0.033938
T0021,T0026	C030	46.488000	0.159344
T0021,T0023	C011	61.838000	0.068250
T0008,T0018	C018	74.526000	0.096906
T0017,T0024	C011	62.545000	0.105469
T0004,T0014	C029	66.757000	0.216719
T0020,T0023	C054	49.354000	0.128094
T0006,T0029	C007	41.609000	0.020656
T0007,T0029	C017	86.354000	0.010406
T0015,T0023	C038	35.796000	0.096562
T0017,T0027	C048	68.341000	0.084063
T0015,T0027	C007	27.312000	0.066031
T0000,T0001	C002	46.356000	0.057906
T0028	C027	42.924000	0.081187
T0011,T0017	C001	39.437000	0.016250
T0018,T0029	C010	51.973000	0.020500
T0021,T0022	C030	68.006000	0.101094
T0020	C029	18.183000	0.147094
T0018,T0026	C029	73.824000	0.054219
T0004,T0020	C027	60.542000	0.023563
T0015,T0024	C020	65.711000	0.076313
T0017,T0021	C002	87.507000	0.078969
T0028,T0029	C023	92.507000	0.050625
T0003,T0007	C017	76.478000	0.021656
T0012,T0016	C045	56.591000	0.097312
T0006,T0013	C029	52.616000	0.030437
T0000,T0003	C006	85.945000	0.105625
T0001,T0023	C002	64.053000	0.036781
T0012,T0025	C038	93.254000	0.003125
T0015,T0027	C005	65.310000	0.108125
T0000,T0012	C016	26.673000	0.044313
T0007,T0025	C019	100.000000	0.044187
T0001,T0028	C058	90.385000	0.033344
T0002,T0026	C052	70.996000	0.050406
T0012,T0020	C008	48.134000	0.011656
T0006,T0024	C036	76.954000	0.047031
T0021,T0026	C037	62.272000	0.039062
T0008	C048	49.536000	0.085750
T0016,T0028	C024	45.769000	0.050719
T0018	C024	47.628000	0.284687
T0004,T0018	C058	99.804000	0.032531
T0000,T0015	C023	37.378000	0.089188
T0016,T0022	C046	44.374000	0.029125
T0011,T0027	C012	72.996000	0.014750
T0000,T0009	C055	54.340000	0.133156
T0002,T0012	C039	80.069000	0.256281
T0000,T0011	C041	62.744000	0.008594
T0002,T0005	C046	54.842000	0.003625
T0012,T0021	C020	25.607000	0.021437
T0021,T0023	C008	43.830000	0.061219
T0019,T0028	C001	45.049000	0.118688
T0008,T0013	C044	77.949000	0.092500
T0008,T0023	C053	51.139000	0.034219
T0013,T0028	C017	77.559000	0.231375
T0003,T0027	C058	31.546000	0.024063
T0024,T0028	C008	74.970000	0.088625
T0005,T0023	C050	64.541000	0.046125
T0006,T0029	C058	59.807000	0.049312
T0018,T0025	C045	46.313000	0.239906
T0015,T0018	C005	74.958000	0.150562
T0013,T0025	C042	52.135000	0.100844
T0000,T0002	C036	59.503000	0.089219
T0006,T0008	C041	93.317000	0.042594
T0005,T0010	C032	70.826000	0.059188
T0008,T0009	C012	58.482000	0.051125
T0014	C010	30.851000	0.234781
T0017	C002	34.730000	0.167969
T0006,T0021	C026	75.600000	0.059469
T0016,T0018	C028	61.371000	0.075313
T0009,T0014	C050	33.632000	0.032844
T0017,T0025	C048	67.736000	0.068656
T0017	C015	20.753000	0.214938
T0000,T0016	C037	41.358000	0.087500
T0005,T0009	C000	59.176000	0.024625
T0018,T0022	C054	70.236000	0.074719
T0027,T0028	C056	60.942000	0.074250
T0021,T0022	C037	78.260000	0.053312
T0001,T0005	C028	79.093000	0.032750
T0010,T0015	C006	46.307000	0.152344
T0023,T0024	C003	76.019000	0.178594
T0003,T0013	C044	48.555000	0.042844
T0001,T0002	C023	57.656000	0.189563
T0014	C017	14.845000	0.166500
T0026	C010	23.003000	0.102000
T0001,T0014	C032	77.671000	0.003125
T0019,T0021	C036	65.080000	0.021688
T0001,T0025	C010	64.206000	0.034563
T0003,T0027	C043	69.690000	0.019688
T0007	C057	26.270000	0.158375
T0013,T0016	C021	40.280000	0.206344
T0022,T0027	C000	53.611000	0.152000
T0018,T0027	C018	47.771000	0.112906
T0016,T0019	C006	99.021000	0.218813
T0000	C027	46.138000	0.113531
T0000,T0002	C020	45.175000	0.111219
T0001,T0018	C019	60.082000	0.082469
T0003,T0009	C036	73.996000	0.090125
T0002,T0012	C007	91.935000	0.060688
T0008,T0010	C046	46.924000	0.117062
T0012,T0026	C059	65.485000	0.218531
T0009,T0017	C025	75.970000	0.054187
T0003,T0013	C016	94.852000	0.105031
T0001,T0014	C041	66.716000	0.165750
T0004,T0006	C009	89.857000	0.055438
T0001,T0006	C046	73.158000	0.029844
T0000,T0013	C001	49.121000	0.043781
T0014,T0016	C041	57.298000	0.186063
T0003,T0005	C022	61.340000	0.078688
T0004,T0026	C010	52.269000	0.020188
T0009,T0026	C054	57.456000	0.095719
T0013,T0019	C008	43.408000	0.074938
T0014,T0024	C040	49.141000	0.090500
T0025,T0026	C047	59.213000	0.060437
T0012,T0028	C044	31.155000	0.115625
T0003	C010	27.700000	0.179938
T0016	C045	31.405000	0.213469
T0011,T0024	C051	62.623000	0.134906
T0009,T0021	C018	53.111000	0.067437
T0007,T0018	C000	56.291000	0.041188
T0004	C006	43.537000	0.056563
T0000,T0023	C043	49.255000	0.141625
T0027,T0029	C002	100.000000	0.116125
T0011,T0015	C001	33.073000	0.173219
T0000,T0008	C038	32.755000	0.044781
T0001,T0003	C059	37.579000	0.025656
T0008,T0010	C026	62.193000	0.038656
T0019,T0024	C005	64.650000	0.125344
T0016,T0029	C021	52.866000	0.206375
T0000,T0005	C026	52.293000	0.020906
T0001	C030	12.282000	0.226656
T0015,T0026	C057	52.583000	0.006281
T0003,T0014	C054	71.717000	0.052094
T0021	C051	27.016000	0.120625
T0000,T0003	C043	62.772000	0.076781
T0003,T0021	C034	42.471000	0.043156
T0000,T0024	C037	49.381000	0.229687
T0013,T0029	C000	42.020000	0.103906
T0021,T0026	C041	81.522000	0.009625
T0004,T0028	C034	41.078000	0.083312
T0016,T0029	C017	76.835000	0.008531
T0021,T0025	C042	77.068000	0.040375
T0005	C002	29.426000	0.200250
T0003	C042	18.010000	0.198938
T0000,T0011	C055	75.564000	0.073500
T0003,T0007	C024	76.483000	0.144375
T0026,T0029	C029	79.411000	0.086969
T0016,T0023	C001	59.346000	0.039344
T0002,T0003	C048	68.998000	0.039594
T0002,T0029	C028	36.216000	0.072438
T0025	C015	21.568000	0.186375
T0012,T0027	C012	59.485000	0.037375
T0014,T0018	C038	40.115000	0.055375
T0007,T0029	C011	45.982000	0.122156
T0013	C014	26.829000	0.111313
T0017,T0020	C038	57.861000	0.189031
T0009,T0021	C006	44.670000	0.007844
T0024,T0027	C004	52.353000	0.113000
T0000,T0009	C046	75.988000	0.121438
T0016	C014	25.716000	0.177812
T0012,T0028	C054	81.723000	0.044563
T0005,T0023	C000	69.989000	0.043156
T0000,T0012	C030	36.782000	0.055406
T0011,T0025	C012	64.197000	0.092563
T0002,T0023	C036	37.817000	0.143719
T0003,T0022	C024	76.014000	0.028188
T0011	C057	46.112000	0.339545
T0006,T0020	C058	76.680000	0.173000
T0009,T0022	C032	41.171000	0.044938
T0006,T0024	C010	46.733000	0.069219
T0018,T0021	C059	51.429000	0.119344
T0010,T0021	C011	42.336000	0.025719
T0003,T0025	C017	66.250000	0.117938
T0016,T0019	C027	63.006000	0.052500
T0009,T0018	C030	58.052000	0.038625
T0000,T0003	C029	87.330000	0.104750
T0016,T0017	C050	73.604000	0.034063
T0011	C045	21.669000	0.271656
T0011,T0020	C033	35.414000	0.149188
T0001,T0005	C058	81.939000	0.065375
T0016	C043	17.026000	0.257094
T0019,T0027	C003	32.141000	0.016156
T0003	C038	10.464000	0.186688
T0000,T0003	C026	61.130000	0.003125
T0000,T0028	C029	85.708000	0.067031
T0012,T0016	C027	46.980000	0.046281
T0010,T0018	C029	77.623000	0.081344
T0006,T0028	C044	45.884000	0.197406
T0016,T0018	C006	92.765000	0.054781
T0008	C040	23.938000	0.103906
T0015,T0022	C003	62.461000	0.117250
T0001,T0021	C008	76.274000	0.063281
T0009,T0017	C005	75.438000	0.003125
T0018,T0029	C012	45.389000	0.020344
T0001,T0020	C059	30.655000	0.194344
T0014,T0017	C031	64.770000	0.181531
T0019,T0023	C056	86.313000	0.146969
T0002,T0021	C022	44.438000	0.151344
T0004,T0024	C007	40.365000	0.213594
T0003,T0024	C049	72.302000	0.114406
T0005,T0021	C048	71.489000	0.043562
T0010,T0022	C013	57.296000	0.050938
T0017	C021	33.511000	0.220719
T0000,T0008	C031	68.760000	0.052969
T0005,T0024	C030	47.742000	0.021219
T0003	C056	48.868000	0.277687
T0006,T0016	C057	82.972000	0.181156
T0002,T0024	C000	80.753000	0.244375
T0028	C023	42.801000	0.239500
T0024,T0027	C028	61.842000	0.080281
T0009,T0019	C035	60.518000	0.147031
T0022,T0029	C056	45.279000	0.036219
T0008,T0018	C035	58.703000	0.051750
T0007,T0015	C039	58.694000	0.004938
T0001,T0016	C042	67.306000	0.022812
T0008,T0023	C011	86.754000	0.160531
T0003,T0020	C030	57.549000	0.098500
T0025,T0027	C010	67.964000	0.017625
T0000,T0028	C045	55.696000	0.140813
T0004,T0027	C052	84.535000	0.020156
T0016,T0019	C032	84.831000	0.019281
T0013,T0014	C048	35.804000	0.096500
T0005,T0011	C025	52.973000	0.171594
T0015	C003	10.736000	0.139500
T0016	C000	10.050000	0.278250
T0000,T0021	C058	64.758000	0.016406
T0003,T0009	C054	64.083000	0.023531
T0014,T0016	C006	81.805000	0.220344
T0008,T0028	C018	88.476000	0.188719
T0002,T0005	C058	77.795000	0.109531
T0001,T0016	C050	45.821000	0.013437
T0011,T0014	C044	68.161000	0.022500
T0018	C058	38.567000	0.109719
T0008,T0027	C035	67.457000	0.154313
T0009,T0028	C021	76.357000	0.052156
T0021,T0022	C056	73.702000	0.025719
T0006,T0022	C016	53.623000	0.066344
T0000,T0016	C047	64.310000	0.139875
T0002,T0017	C009	45.135000	0.054469
T0001,T0013	C042	66.710000	0.049063
T0017,T0024	C005	61.431000	0.030594
T0007,T0026	C026	90.797000	0.201656
T0023	C001	14.190000	0.090250
T0006,T0024	C059	49.171000	0.118156
T0000,T0021	C032	94.287000	0.009500
T0006,T0019	C009	61.677000	0.030906
T0024,T0025	C014	81.409000	0.048438
T0004,T0008	C036	61.108000	0.039500
T0014,T0026	C019	98.666000	0.019250
T0011,T0023	C047	53.779000	0.041156
T0024	C040	19.708000	0.131406
T0009,T0025	C038	67.233000	0.024281
T0001,T0010	C041	34.003000	0.066719
T0008,T0029	C000	54.536000	0.029312
T0000,T0020	C051	56.564000	0.082125
T0003,T0025	C018	67.001000	0.039250
T0022,T0025	C059	50.790000	0.082750
T0017,T0024	C027	62.347000	0.105469
T0028,T0029	C034	39.119000	0.088125
T0023,T0028	C028	56.155000	0.026312
T0024,T0027	C017	60.943000	0.158938
T0003,T0018	C025	57.620000	0.072844
T0018,T0023	C052	41.157000	0.160625
T0014,T0026	C036	25.431000	0.217094
T0002,T0019	C016	40.753000	0.035406
T0002	C024	35.862000	0.054750
T0003,T0008	C000	89.841000	0.021344
T0002,T0009	C040	56.566000	0.144531
T0009,T0020	C016	54.685000	0.092656
T0021,T0027	C042	60.766000	0.044437
T0005,T0018	C012	72.210000	0.003750
T0000,T0014	C000	66.550000	0.190125
T0009,T0029	C053	63.053000	0.153219
T0013	C006	44.632000	0.089750
T0001,T0020	C010	31.971000	0.115469
T0003,T0006	C022	45.059000	0.079156
T0017,T0024	C004	39.798000	0.092094
T0006,T0018	C005	48.631000	0.226625
T0003,T0024	C027	43.475000	0.204813
T0005,T0024	C004	60.168000	0.057531
T0002,T0023	C057	53.338000	0.133563
T0000,T0014	C027	90.020000	0.098219
T0020,T0026	C000	71.013000	0.045844
T0002,T0012	C004	50.395000	0.020562
T0006	C003	22.924000	0.141750
T0008,T0026	C021	68.640000	0.031281
T0013,T0025	C034	77.519000	0.175437
T0012,T0018	C025	39.134000	0.054531
T0006,T0019	C022	46.375000	0.038281
T0014,T0019	C015	69.423000	0.065500
T0005,T0011	C024	43.243000	0.023844
T0020,T0027	C019	63.631000	0.133656
T0023,T0026	C024	71.909000	0.090719
T0020	C049	17.035000	0.108500
T0007,T0014	C008	97.881000	0.195531
T0003,T0015	C011	39.390000	0.023844
T0008,T0019	C004	25.747000	0.039594
T0003,T0020	C056	100.000000	0.083563
T0002,T0006	C024	81.378000	0.028469
T0006,T0029	C043	55.116000	0.028000
T0009,T0011	C028	73.070000	0.065687
T0002,T0029	C024	62.386000	0.022000
T0007,T0029	C023	57.532000	0.016906
T0011,T0014	C007	41.209000	0.042438
T0007,T0026	C025	39.941000	0.138125
T0006,T0024	C032	51.172000	0.109313
T0023	C003	25.258000	0.259594
T0003,T0023	C036	68.908000	0.257750
T0014,T0016	C057	68.151000	0.029406
T0007,T0014	C031	41.587000	0.199219
T0017	C037	36.415000	0.164625
T0027	C005	11.858000	0.198938
T0020,T0023	C006	36.600000	0.100500
T0000,T0026	C050	64.882000	0.023375
T0024,T0026	C046	54.388000	0.147250
T0005,T0015	C051	45.838000	0.137063
T0012,T0018	C044	63.986000	0.110406
T0021,T0026	C040	49.904000	0.035156
T0008,T0009	C054	50.350000	0.073219
T0001,T0010	C048	45.911000	0.029438
T0005,T0012	C008	54.132000	0.060656
T0025	C044	48.121000	0.171781
T0019,T0020	C015	65.627000	0.074000
T0006,T0012	C034	72.980000	0.066875
T0009,T0028	C037	61.056000	0.037406
T0009,T0019	C027	67.372000	0.062781
T0022,T0023	C038	32.434000	0.070469
T0016,T0025	C027	55.567000	0.129062
T0009,T0012	C016	36.341000	0.023781
T0015,T0021	C058	100.000000	0.003125
T0007,T0028	C028	37.859000	0.176938
T0009,T0017	C008	33.896000	0.088625
T0026,T0027	C000	45.044000	0.142094
T0000,T0003	C008	41.646000	0.243031
T0001,T0008	C004	34.285000	0.043187
T0007,T0023	C019	81.922000	0.067687
T0021,T0027	C056	97.468000	0.041313
T0008,T0024	C045	82.973000	0.026781
T0007,T0020	C058	28.864000	0.065875
T0008,T0025	C058	74.471000	0.098000
T0014,T0017	C015	55.088000	0.198969
T0026	C014	35.755000	0.100875
T0010,T0024	C056	58.649000	0.066937
T0013,T0015	C000	59.392000	0.229750
T0008,T0016	C013	27.337000	0.003125
T0004,T0017	C042	87.792000	0.035625
T0021,T0026	C049	70.740000	0.038844
T0002,T0012	C042	81.722000	0.023781
T0011,T0018	C023	94.400000	0.172969
T0021,T0027	C028	87.670000	0.067437
T0004,T0016	C019	58.716000	0.189469
T0005,T0016	C009	43.747000	0.051156
T0006,T0010	C022	47.409000	0.059063
T0010,T0018	C006	55.486000	0.027531
T0002,T0019	C044	65.008000	0.029344
T0013,T0016	C050	77.904000	0.078969
T0025,T0028	C024	65.432000	0.027750
T0006,T0010	C040	26.890000	0.045813
T0002,T0006	C022	47.257000	0.237031
T0003,T0023	C058	72.888000	0.091094
T0002	C012	31.971000	0.234313
T0008,T0024	C030	50.228000	0.056281
T0006	C039	23.784000	0.078875
T0002,T0029	C041	47.555000	0.028875
T0012,T0019	C039	55.439000	0.070594
T0017,T0019	C054	69.055000	0.051875
T0018,T0024	C032	62.298000	0.105656
T0023,T0028	C050	90.371000	0.042656
T0025,T0026	C005	45.264000	0.091906
T0013,T0022	C009	67.628000	0.095156
T0011,T0029	C018	42.060000	0.042813
T0002,T0022	C049	35.475000	0.049344
T0018,T0020	C011	33.321000	0.054781
T0022	C002	38.645000	0.160250
T0006,T0027	C053	37.617000	0.059656
T0005	C012	42.221000	0.077687
T0005,T0026	C021	68.458000	0.040938
T0028	C003	30.996000	0.101437
T0000,T0002	C030	69.654000	0.021031
T0006,T0024	C038	53.985000	0.134656
T0025,T0026	C043	49.000000	0.147937
T0015,T0016	C045	48.999000	0.019281
T0000,T0013	C049	36.007000	0.172906
T0007,T0015	C030	100.000000	0.073094
T0011,T0019	C014	57.919000	0.214844
T0007,T0028	C001	32.300000	0.128219
T0000,T0024	C024	26.142000	0.274219
T0007,T0017	C057	65.864000	0.022906
T0001,T0018	C011	33.752000	0.029500
T0009	C003	26.033000	0.272531
T0006,T0013	C057	71.541000	0.076969
T0021,T0024	C029	68.809000	0.109062
T0008,T0022	C047	33.497000	0.082000
T0005,T0007	C022	55.677000	0.231062
T0001,T0018	C032	61.418000	0.036687
T0017,T0026	C015	67.499000	0.134938
T0009,T0024	C049	30.213000	0.106938
T0000,T0006	C030	48.669000	0.066844
T0008,T0014	C045	64.451000	0.012656
T0016,T0022	C019	54.521000	0.193469
T0001,T0025	C049	64.575000	0.158875
T0005,T0019	C042	47.077000	0.025813
T0003,T0026	C037	61.915000	0.019375
T0014,T0022	C014	57.311000	0.176094
T0014,T0015	C048	37.166000	0.080656
T0000,T0015	C006	43.083000	0.227219
T0006,T0023	C026	72.528000	0.065312
T0018,T0021	C009	97.778000	0.071813
T0014,T0022	C024	37.703000	0.042844
T0020,T0024	C008	58.014000	0.022719
T0000,T0002	C053	60.984000	0.170219
T0005,T0020	C049	47.525000	0.074594
T0015,T0018	C033	41.397000	0.031344
T0006,T0020	C014	73.309000	0.247594
T0022,T0025	C018	58.698000	0.139813
T0014,T0028	C059	46.743000	0.091562
T0005,T0013	C019	69.383000	0.181313
T0015,T0019	C049	40.784000	0.135344
T0008,T0015	C027	24.250000	0.052719
T0017,T0027	C042	50.295000	0.141125
T0015,T0020	C035	73.149000	0.010656
T0001,T0016	C057	59.310000	0.145625
T0014	C041	47.923000	0.226156
T0003,T0024	C047	70.917000	0.015781
T0004,T0022	C034	40.537000	0.163937
T0020,T0027	C049	61.364000	0.064781
T0012,T0027	C037	41.567000	0.074906
T0012,T0017	C037	43.056000	0.100812
T0015,T0027	C038	40.523000	0.106750
T0003	C035	12.337000	0.238781
T0014,T0024	C043	68.005000	0.232844
T0012,T0023	C047	55.756000	0.028125
T0023,T0028	C035	49.303000	0.219781
T0012,T0018	C000	51.104000	0.031438
T0013,T0019	C037	70.564000	0.201875
T0023,T0024	C056	66.122000	0.050125
T0013	C041	41.139000	0.068750
T0005,T0006	C003	29.085000	0.079594
T0005,T0014	C050	41.919000	0.075813
T0017,T0026	C053	35.201000	0.236281
T0004,T0015	C031	49.526000	0.048906
T0017	C054	12.613000	0.046219
T0000,T0023	C017	72.041000	0.003406
T0014,T0024	C034	66.568000	0.047469
T0002,T0004	C027	71.435000	0.056000
T0014,T0028	C028	40.938000	0.133937
T0003,T0021	C026	81.277000	0.019500
T0013,T0026	C034	52.179000	0.228781
T0015,T0021	C034	45.242000	0.094438
T0003,T0017	C054	45.784000	0.014344
T0001,T0017	C038	47.716000	0.068312
T0002,T0019	C013	52.903000	0.053375
T0006,T0012	C054	78.726000	0.053281
T0016	C059	30.765000	0.284094
T0000,T0018	C028	36.790000	0.165469
T0014,T0025	C022	38.823000	0.051750
T0009,T0027	C010	47.658000	0.093094
T0010,T0015	C007	40.637000	0.055125
T0008,T0027	C042	45.842000	0.104344
T0005,T0022	C045	23.721000	0.017656
T0002,T0016	C045	73.951000	0.108969
T0021,T0026	C012	74.554000	0.025594
T0003,T0016	C047	73.243000	0.106219
T0010,T0013	C016	47.865000	0.030906
T0016,T0017	C040	98.495000	0.150000
T0005,T0011	C008	59.710000	0.079531
T0009,T0014	C045	36.475000	0.046281
T0011,T0020	C039	90.371000	0.048031
T0011,T0014	C024	37.474000	0.096875
T0000,T0014	C021	34.271000	0.034312
T0011	C011	46.767000	0.058844
T0015,T0021	C032	94.524000	0.072719
T0024,T0025	C022	53.646000	0.115406
T0018,T0021	C053	60.316000	0.035125
T0021,T0023	C025	73.272000	0.012844
T0008	C050	29.160000	0.103906
T0014,T0026	C038	57.144000	0.226031
T0002,T0022	C039	59.363000	0.063250
T0016,T0026	C001	61.427000	0.099625
T0006,T0011	C022	43.681000	0.038719
T0011,T0015	C010	57.223000	0.064062
T0021	C055	47.643000	0.259781
T0023,T0028	C051	56.759000	0.093969
T0007,T0026	C023	57.434000	0.015469
T0010,T0024	C058	74.945000	0.105563
T0003,T0017	C027	46.017000	0.103000
T0005,T0029	C007	41.469000	0.024031
T0017,T0021	C005	73.373000	0.062531
T0002,T0013	C003	60.610000	0.043688
T0016,T0024	C022	100.000000	0.122719
T0015	C004	13.532000	0.200063
T0014,T0029	C053	55.069000	0.030344
T0004,T0028	C025	68.562000	0.066187
T0013,T0017	C040	78.539000	0.052719
T0004,T0008	C023	65.033000	0.076719
T0008,T0020	C044	65.788000	0.055781
T0021,T0024	C037	61.936000	0.203719
T0003,T0028	C028	37.411000	0.110437
T0007,T0018	C034	56.255000	0.064156
T0003,T0005	C019	39.314000	0.185156
T0017,T0026	C038	64.837000	0.186281
T0004	C050	36.155000	0.175406
T0001,T0019	C042	79.922000	0.046344
T0001,T0012	C009	28.538000	0.239938
T0002,T0025	C003	72.897000	0.087625
T0012,T0022	C000	50.473000	0.044187
T0004,T0026	C025	59.353000	0.147156
T0029	C026	11.663000	0.129719
T0014,T0020	C034	66.382000	0.045844
T0011,T0024	C028	42.777000	0.097625
T0020,T0023	C046	27.091000	0.144625
T0008,T0020	C031	78.805000	0.064938
T0004,T0006	C001	72.647000	0.032125
T0009,T0022	C003	67.072000	0.220188
T0012,T0018	C032	39.794000	0.071781
T0009,T0011	C059	69.343000	0.003125
T0009,T0014	C028	65.001000	0.042375
T0004,T0027	C022	39.398000	0.003125
T0001,T0003	C033	32.130000	0.009219
T0010,T0015	C043	64.774000	0.041969
T0000,T0002	C042	94.275000	0.029469
T0009,T0018	C043	30.477000	0.019813
T0000,T0022	C055	61.421000	0.117969
T0017,T0029	C017	69.418000	0.027875
T0021,T0023	C006	40.758000	0.030250
T0007,T0009	C039	60.925000	0.026250
T0019,T0023	C006	57.743000	0.085250
T0006,T0010	C051	24.412000	0.056375
T0020,T0023	C031	56.944000	0.027594
T0003,T0018	C011	48.309000	0.058250
T0003,T0004	C032	79.209000	0.008281
T0003,T0013	C033	43.515000	0.019062
T0013	C018	21.469000	0.065937
T0020,T0027	C057	77.164000	0.063531
T0009,T0013	C038	38.889000	0.003125
T0005,T0016	C041	53.323000	0.069000
T0010,T0027	C012	77.018000	0.029000
T0009,T0012	C038	79.448000	0.020000
T0007,T0025	C014	100.000000	0.073719
T0013	C058	23.545000	0.151094
T0023,T0025	C056	64.093000	0.031750
T0015,T0028	C053	81.585000	0.010750
T0006,T0020	C002	81.339000	0.031500
T0014,T0019	C037	62.367000	0.166281
T0021,T0022	C031	53.241000	0.036094
