task_id_list	courier_id	score	willingness
T0000,T0007	C004	54.206000	0.774100
T0021,T0027	C003	54.865000	0.010000
T0020,T0030	C013	49.181000	0.303500
T0002,T0013	C009	92.487000	0.345600
T0000,T0013	C017	65.716000	0.113300
T0019,T0028	C025	55.056000	0.120200
T0001,T0018	C001	40.925000	0.277000
T0024,T0038	C009	58.558000	0.671600
T0013,T0036	C027	56.507000	0.019400
T0009,T0015	C005	89.194000	0.108500
T0031	C002	29.915000	0.714500
T0002,T0025	C039	55.782000	0.441400
T0017,T0034	C000	41.432000	0.283500
T0019,T0024	C016	34.149000	0.026000
T0003,T0038	C012	72.721000	0.465100
T0000,T0032	C015	58.682000	0.830900
T0003,T0024	C019	24.625000	0.270400
T0013,T0022	C038	26.964000	0.063400
T0009,T0033	C008	85.190000	0.359000
T0001,T0013	C029	70.925000	0.118700
T0010,T0030	C002	35.768000	0.137400
T0030,T0031	C038	60.677000	0.597700
T0025,T0032	C002	74.957000	0.303300
T0031,T0036	C024	68.546000	0.164600
T0015,T0034	C024	60.372000	0.252300
T0016,T0033	C002	42.321000	0.181600
T0010,T0036	C011	40.594000	0.026700
T0025,T0026	C001	47.288000	0.195900
T0034	C006	16.185000	0.332600
T0016,T0029	C030	39.877000	0.015100
T0008	C009	23.327000	0.615800
T0000,T0020	C019	54.815000	0.201200
T0000,T0012	C031	90.015000	0.067600
T0026,T0033	C013	65.496000	0.280700
T0010,T0022	C010	100.000000	0.383400
T0000,T0010	C013	62.650000	0.074900
T0003,T0011	C026	87.559000	0.139200
T0034	C019	29.777000	0.856300
T0018,T0034	C017	55.777000	0.291300
T0013,T0037	C021	54.071000	0.464100
T0003,T0034	C021	55.231000	0.076700
T0023,T0035	C036	43.274000	0.401800
T0017,T0031	C011	63.937000	0.564200
T0007,T0023	C017	81.081000	0.086900
T0017,T0019	C021	71.975000	0.487300
T0011,T0015	C007	45.435000	0.011200
T0034	C017	24.186000	0.382000
T0024,T0038	C025	25.076000	0.069700
T0017,T0026	C008	32.086000	0.532100
T0033,T0034	C038	74.343000	0.010500
T0014,T0022	C023	53.818000	0.240900
T0002,T0017	C030	66.772000	0.070200
T0005,T0018	C020	61.442000	0.327400
T0007,T0027	C003	48.745000	0.225500
T0014,T0036	C015	67.799000	0.156900
T0000,T0002	C002	44.814000	0.370000
T0033,T0039	C015	66.527000	0.566700
T0024,T0036	C030	40.939000	0.144600
T0004,T0006	C021	59.473000	0.135600
T0004,T0017	C009	52.496000	0.252700
T0018,T0037	C022	86.909000	0.135200
T0026,T0034	C000	46.461000	0.317700
T0006,T0030	C039	59.364000	0.010000
T0011,T0033	C025	43.799000	0.377300
T0022,T0025	C019	59.847000	0.203000
T0016,T0017	C033	51.160000	0.168200
T0002,T0004	C028	61.490000	0.239100
T0031,T0034	C039	58.121000	0.147000
T0021,T0025	C019	64.223000	0.180800
T0018,T0019	C036	67.986000	0.209100
T0024,T0025	C029	81.912000	0.102800
T0001,T0011	C007	35.416000	0.152200
T0015,T0018	C007	45.448000	0.058600
T0036,T0037	C032	78.744000	0.139400
T0011,T0014	C004	50.141000	0.193500
T0005,T0039	C032	57.802000	0.106100
T0018,T0030	C017	80.741000	0.368900
T0013,T0019	C022	49.743000	0.042700
T0027,T0038	C003	57.355000	0.124100
T0008,T0039	C022	69.441000	0.227200
T0001,T0025	C005	63.240000	0.546300
T0007,T0008	C005	60.501000	0.407700
T0001,T0016	C019	96.238000	0.260100
T0001,T0019	C014	72.070000	0.167600
T0014,T0016	C007	70.117000	0.414400
T0005,T0037	C032	66.566000	0.311600
T0006,T0035	C016	43.623000	0.269200
T0039	C001	42.284000	0.795400
T0000,T0027	C017	76.646000	0.072600
T0009	C037	35.759000	0.676200
T0004,T0007	C011	48.512000	0.196000
T0005,T0007	C030	92.445000	0.077600
T0019,T0039	C010	42.976000	0.282100
T0007,T0036	C001	64.124000	0.476600
T0039	C020	15.054000	0.341000
T0006,T0013	C006	84.587000	0.092600
T0010,T0025	C004	50.035000	0.040300
T0019,T0031	C008	29.800000	0.461700
T0000,T0038	C007	65.507000	0.339100
T0001,T0011	C001	37.706000	0.342100
T0008,T0019	C031	63.909000	0.539000
T0001,T0036	C019	84.667000	0.155200
T0007,T0008	C038	57.647000	0.200600
T0017,T0024	C014	34.785000	0.081300
T0010,T0015	C019	100.000000	0.094500
T0006,T0012	C012	59.080000	0.152000
T0014,T0016	C008	52.611000	0.104700
T0010,T0033	C022	32.250000	0.136300
T0002,T0034	C001	40.087000	0.337900
T0002,T0024	C016	35.150000	0.316600
T0003	C018	41.829000	0.174200
T0000,T0029	C007	55.866000	0.036500
T0022,T0036	C009	71.255000	0.346000
T0007,T0021	C009	44.693000	0.731500
T0010	C000	24.280000	0.611600
T0017,T0023	C018	55.231000	0.010000
T0010,T0035	C020	54.604000	0.139600
T0021,T0026	C036	44.743000	0.359400
T0008,T0017	C031	85.399000	0.548400
T0010,T0026	C036	25.122000	0.345900
T0000,T0025	C029	71.126000	0.197200
T0022,T0029	C031	75.543000	0.101300
T0016,T0036	C034	41.460000	0.315100
T0008,T0029	C031	74.623000	0.209400
T0006,T0034	C022	77.024000	0.372300
T0003,T0016	C028	52.184000	0.145600
T0015	C038	15.157000	0.469200
T0004,T0005	C022	70.525000	0.323900
T0002,T0033	C034	68.119000	0.171900
T0014,T0039	C018	53.499000	0.010000
T0015,T0035	C011	59.878000	0.052700
T0003	C025	41.491000	0.807300
T0002,T0029	C017	69.383000	0.231400
T0005,T0031	C026	49.297000	0.171000
T0028	C024	26.710000	0.172100
T0014	C008	46.969000	0.682700
T0023,T0027	C025	75.451000	0.079700
T0013,T0026	C012	87.581000	0.010000
T0011,T0039	C000	57.100000	0.726500
T0013,T0036	C026	72.184000	0.071400
T0015,T0019	C010	69.080000	0.140000
T0014,T0031	C023	43.309000	0.085800
T0012,T0017	C034	51.486000	0.167100
T0012,T0016	C003	49.428000	0.508200
T0000,T0006	C034	63.428000	0.466700
T0024,T0033	C024	37.849000	0.267300
T0013,T0036	C000	70.738000	0.297200
T0010,T0011	C032	38.236000	0.265900
T0035,T0039	C012	26.827000	0.225800
T0001,T0036	C008	95.029000	0.255000
T0033,T0037	C009	24.153000	0.159100
T0011,T0021	C021	56.786000	0.119500
T0002,T0011	C003	58.631000	0.275500
T0007	C015	29.135000	0.561500
T0011,T0012	C007	72.190000	0.237000
T0009,T0024	C015	64.599000	0.109700
T0024,T0025	C018	51.639000	0.565900
T0001	C009	12.062000	0.931200
T0007,T0029	C003	47.723000	0.600900
T0033,T0035	C028	29.207000	0.219700
T0002,T0025	C026	70.484000	0.271000
T0015,T0037	C019	62.905000	0.124200
T0006,T0021	C016	53.946000	0.262900
T0017,T0020	C034	40.085000	0.166100
T0001,T0018	C034	49.374000	0.248500
T0009,T0037	C016	60.331000	0.212400
T0012,T0034	C031	69.969000	0.137500
T0011,T0013	C031	61.834000	0.639300
T0019,T0026	C029	85.640000	0.248400
T0013,T0034	C007	49.221000	0.141100
T0021,T0032	C025	52.234000	0.236600
T0000,T0021	C009	54.130000	0.678800
T0025,T0039	C038	64.257000	0.168300
T0005,T0006	C038	56.350000	0.898200
T0006,T0019	C030	30.953000	0.226600
T0004,T0006	C032	64.299000	0.301000
T0002,T0007	C039	100.000000	0.256900
T0019,T0025	C016	58.220000	0.099300
T0030,T0033	C005	40.205000	0.129200
T0000,T0025	C030	81.337000	0.162800
T0019,T0030	C018	90.306000	0.289100
T0007,T0025	C013	40.210000	0.436000
T0019,T0023	C017	55.916000	0.187200
T0003,T0034	C039	58.747000	0.147500
T0026,T0039	C030	59.199000	0.110100
T0012,T0019	C026	43.307000	0.436600
T0009,T0024	C039	67.558000	0.246400
T0028,T0035	C010	50.809000	0.074400
T0013,T0037	C027	60.987000	0.073400
T0015,T0031	C032	55.974000	0.257500
T0019,T0029	C003	32.549000	0.277100
T0017,T0026	C017	63.707000	0.152000
T0018,T0035	C000	71.136000	0.274000
T0004,T0035	C014	54.697000	0.228600
T0013,T0017	C021	48.753000	0.478700
T0005,T0033	C010	27.751000	0.276500
T0022,T0023	C020	58.085000	0.151800
T0022,T0025	C002	58.116000	0.150600
T0007,T0009	C003	60.191000	0.763600
T0024,T0031	C028	74.557000	0.321000
T0001,T0009	C038	51.828000	0.071500
T0001,T0008	C016	54.066000	0.384900
T0005,T0027	C027	58.240000	0.182800
T0004,T0033	C016	66.112000	0.132600
T0001,T0029	C014	41.009000	0.151600
T0017,T0025	C036	47.705000	0.153300
T0009,T0017	C026	70.212000	0.270300
T0017,T0023	C009	54.106000	0.443600
T0036,T0039	C002	48.435000	0.241600
T0009,T0030	C011	82.035000	0.522000
T0002,T0032	C021	86.403000	0.359400
T0013,T0033	C037	71.397000	0.550400
T0008,T0020	C023	80.494000	0.203700
T0028,T0034	C035	40.519000	0.693400
T0002	C023	20.456000	0.896800
T0009,T0021	C022	45.613000	0.384100
T0020,T0030	C039	77.826000	0.013500
T0011,T0028	C017	54.863000	0.274500
T0005,T0039	C023	50.611000	0.609200
T0001,T0027	C003	54.773000	0.195300
T0017,T0022	C012	69.710000	0.086800
T0009,T0017	C018	46.271000	0.102900
T0011,T0018	C016	85.739000	0.094800
T0005,T0026	C037	46.358000	0.136600
T0001,T0028	C021	89.788000	0.425300
T0020,T0029	C018	53.653000	0.175700
T0031,T0035	C012	40.501000	0.196200
T0005	C039	38.565000	0.535100
T0027	C000	27.137000	0.562300
T0000,T0023	C008	53.244000	0.566800
T0013,T0033	C022	44.425000	0.280200
T0000,T0026	C024	70.426000	0.377500
T0005,T0007	C015	57.332000	0.327100
T0000,T0038	C028	44.763000	0.419700
T0006,T0007	C029	38.193000	0.108600
T0001,T0036	C016	42.592000	0.244900
T0021,T0026	C030	46.488000	0.509900
T0009,T0032	C029	48.648000	0.105800
T0021,T0023	C011	61.838000	0.218400
T0008,T0018	C018	74.526000	0.310100
T0017,T0024	C011	62.545000	0.337500
T0006,T0031	C020	73.052000	0.147400
T0004,T0014	C029	66.757000	0.693500
T0024,T0039	C003	96.322000	0.292600
T0006,T0029	C007	41.609000	0.066100
T0020,T0033	C022	39.315000	0.351000
T0007,T0029	C017	86.354000	0.033300
T0014,T0036	C036	61.027000	0.453400
T0015,T0023	C038	35.796000	0.309000
T0000,T0037	C038	33.197000	0.067200
T0006,T0034	C011	81.651000	0.337000
T0015,T0027	C007	27.312000	0.211300
T0033	C011	46.654000	0.909600
T0013,T0032	C022	83.135000	0.176300
T0000,T0001	C002	46.356000	0.185300
T0002,T0036	C009	60.303000	0.386500
T0024,T0037	C022	91.345000	0.249500
T0028	C027	42.924000	0.259800
T0011,T0017	C001	39.437000	0.052000
T0018,T0029	C010	51.973000	0.065600
T0021,T0022	C030	68.006000	0.323500
T0020	C029	18.183000	0.470700
T0018,T0026	C029	73.824000	0.173500
T0004,T0020	C027	60.542000	0.075400
T0015,T0024	C020	65.711000	0.244200
T0036,T0037	C023	26.045000	0.128600
T0028,T0031	C020	57.393000	0.633500
T0017,T0021	C002	87.507000	0.252700
T0010,T0038	C019	99.099000	0.304600
T0028,T0029	C023	92.507000	0.162000
T0003,T0007	C017	76.478000	0.069300
T0006,T0013	C029	52.616000	0.097400
T0000,T0003	C006	85.945000	0.338000
T0020,T0033	C032	51.021000	0.095800
T0001,T0023	C002	64.053000	0.117700
T0012,T0025	C038	93.254000	0.010000
T0015,T0027	C005	65.310000	0.346000
T0000,T0012	C016	26.673000	0.141800
T0007,T0025	C019	100.000000	0.141400
T0010,T0034	C017	47.692000	0.367900
T0012,T0020	C008	48.134000	0.037300
T0030,T0036	C033	91.426000	0.418700
T0006,T0024	C036	76.954000	0.150500
T0019,T0033	C019	38.197000	0.211000
T0021,T0026	C037	62.272000	0.125000
T0016,T0028	C024	45.769000	0.162300
T0022,T0036	C019	42.146000	0.382700
T0018	C024	47.628000	0.911000
T0028,T0037	C030	49.102000	0.016200
T0017,T0038	C009	62.222000	0.366200
T0037,T0039	C029	51.874000	0.049300
T0006,T0039	C032	38.259000	0.227400
T0000,T0015	C023	37.378000	0.285400
T0011,T0027	C012	72.996000	0.047200
T0012,T0037	C030	43.746000	0.082500
T0031	C018	46.759000	0.708900
T0002,T0012	C039	80.069000	0.820100
T0002,T0037	C038	34.391000	0.095800
T0012,T0021	C020	25.607000	0.068600
T0021,T0023	C008	43.830000	0.195900
T0019,T0028	C001	45.049000	0.379800
T0005,T0034	C015	44.283000	0.412900
T0033,T0036	C037	83.540000	0.555100
T0009,T0039	C024	23.651000	0.214300
T0013,T0028	C017	77.559000	0.740400
T0024,T0028	C008	74.970000	0.283600
T0032,T0035	C032	42.697000	0.217400
T0015,T0018	C005	74.958000	0.481800
T0030,T0035	C024	70.459000	0.110400
T0000,T0002	C036	59.503000	0.285500
T0035,T0037	C002	62.338000	0.049300
T0005,T0010	C032	70.826000	0.189400
T0027,T0032	C003	50.879000	0.127800
T0008,T0009	C012	58.482000	0.163600
T0014	C010	30.851000	0.751300
T0011,T0032	C027	62.868000	0.116200
T0012,T0037	C003	74.560000	0.230900
T0017	C002	34.730000	0.537500
T0006,T0021	C026	75.600000	0.190300
T0017,T0039	C003	74.475000	0.059000
T0016,T0018	C028	61.371000	0.241000
T0030,T0038	C031	54.794000	0.130100
T0017,T0036	C005	98.590000	0.122500
T0017	C015	20.753000	0.687800
T0000,T0016	C037	41.358000	0.280000
T0005,T0036	C007	65.822000	0.442800
T0005,T0009	C000	59.176000	0.078800
T0026,T0034	C017	55.360000	0.190800
T0021,T0022	C037	78.260000	0.170600
T0020,T0034	C021	57.060000	0.107900
T0001,T0005	C028	79.093000	0.104800
T0004,T0031	C004	25.415000	0.010000
T0010,T0015	C006	46.307000	0.487500
T0022,T0031	C038	43.163000	0.280000
T0003,T0030	C000	67.049000	0.069100
T0023,T0024	C003	76.019000	0.571500
T0025,T0032	C016	47.443000	0.286300
T0001,T0002	C023	57.656000	0.606600
T0014	C017	14.845000	0.532800
T0026	C010	23.003000	0.326400
T0001,T0014	C032	77.671000	0.010000
T0024,T0030	C004	63.814000	0.344700
T0019,T0021	C036	65.080000	0.069400
T0001,T0025	C010	64.206000	0.110600
T0035	C017	46.700000	0.943600
T0032,T0037	C039	61.707000	0.614300
T0018,T0031	C004	36.344000	0.110800
T0013,T0016	C021	40.280000	0.660300
T0022,T0027	C000	53.611000	0.486400
T0035	C028	14.170000	0.904400
T0036,T0039	C023	27.197000	0.316800
T0008,T0034	C021	48.803000	0.276100
T0018,T0027	C018	47.771000	0.361300
T0023,T0037	C017	54.405000	0.173600
T0016,T0019	C006	99.021000	0.700200
T0028,T0038	C018	57.214000	0.262100
T0000	C027	46.138000	0.363300
T0031,T0037	C013	54.780000	0.045700
T0000,T0002	C020	45.175000	0.355900
T0001,T0018	C019	60.082000	0.263900
T0003,T0009	C036	73.996000	0.288400
T0002,T0012	C007	91.935000	0.194200
T0001,T0032	C017	65.833000	0.116400
T0014,T0034	C001	57.738000	0.331700
T0009,T0017	C025	75.970000	0.173400
T0008,T0031	C021	63.303000	0.563300
T0011,T0034	C013	68.143000	0.046600
T0003,T0013	C016	94.852000	0.336100
T0004,T0006	C009	89.857000	0.177400
T0010,T0036	C036	41.561000	0.233600
T0000,T0013	C001	49.121000	0.140100
T0003,T0005	C022	61.340000	0.251800
T0009,T0030	C021	60.373000	0.118900
T0032,T0038	C014	64.082000	0.109900
T0004,T0026	C010	52.269000	0.064600
T0007,T0039	C022	54.675000	0.387000
T0013,T0019	C008	43.408000	0.239800
T0002,T0036	C010	62.199000	0.250200
T0003	C010	27.700000	0.575800
T0033	C018	38.245000	0.401200
T0011,T0031	C017	68.918000	0.336400
T0027,T0035	C036	69.251000	0.193600
T0009,T0021	C018	53.111000	0.215800
T0007,T0018	C000	56.291000	0.131800
T0004	C006	43.537000	0.181000
T0027,T0029	C002	100.000000	0.371600
T0004,T0031	C017	64.046000	0.882800
T0039	C022	45.578000	0.460000
T0031,T0038	C009	68.199000	0.727400
T0009,T0038	C006	55.026000	0.069200
T0011,T0015	C001	33.073000	0.554300
T0000,T0008	C038	32.755000	0.143300
T0008,T0010	C026	62.193000	0.123700
T0019,T0024	C005	64.650000	0.401100
T0016,T0029	C021	52.866000	0.660400
T0000,T0005	C026	52.293000	0.066900
T0001	C030	12.282000	0.725300
T0003,T0021	C034	42.471000	0.138100
T0000,T0024	C037	49.381000	0.735000
T0013,T0029	C000	42.020000	0.332500
T0015,T0032	C033	35.231000	0.129800
T0000,T0039	C002	44.280000	0.546900
T0036	C022	15.071000	0.139500
T0004,T0028	C034	41.078000	0.266600
T0029,T0038	C028	46.219000	0.449600
T0010,T0031	C039	54.533000	0.010000
T0016,T0029	C017	76.835000	0.027300
T0035,T0036	C010	69.284000	0.101900
T0005	C002	29.426000	0.640800
T0038	C015	21.247000	0.471200
T0032,T0033	C003	78.361000	0.452500
T0015,T0035	C004	48.444000	0.384300
T0003,T0007	C024	76.483000	0.462000
T0026,T0029	C029	79.411000	0.278300
T0019,T0033	C027	48.254000	0.094100
T0016,T0023	C001	59.346000	0.125900
T0031,T0034	C021	68.300000	0.205600
T0007,T0034	C011	59.264000	0.566000
T0033,T0035	C015	35.017000	0.081700
T0019,T0034	C000	54.540000	0.319300
T0002,T0029	C028	36.216000	0.231800
T0025	C015	21.568000	0.596400
T0012,T0027	C012	59.485000	0.119600
T0014,T0018	C038	40.115000	0.177200
T0030,T0033	C024	33.232000	0.241100
T0006,T0030	C038	66.872000	0.898800
T0007,T0029	C011	45.982000	0.390900
T0013	C014	26.829000	0.356200
T0015,T0032	C037	57.831000	0.110300
T0017,T0020	C038	57.861000	0.604900
T0009,T0021	C006	44.670000	0.025100
T0021,T0034	C036	72.251000	0.236400
T0016,T0035	C032	50.698000	0.199400
T0018,T0037	C012	55.190000	0.025600
T0024,T0027	C004	52.353000	0.361600
T0016	C014	25.716000	0.569000
T0005,T0023	C000	69.989000	0.138100
T0016,T0035	C000	22.144000	0.631200
T0011,T0030	C019	48.673000	0.253100
T0000,T0012	C030	36.782000	0.177300
T0020,T0031	C000	64.238000	0.021400
T0011,T0025	C012	64.197000	0.296200
T0002,T0023	C036	37.817000	0.459900
T0003,T0022	C024	76.014000	0.090200
T0021,T0039	C032	56.200000	0.055300
T0023,T0032	C037	46.760000	0.096700
T0009,T0022	C032	41.171000	0.143800
T0006,T0024	C010	46.733000	0.221500
T0011,T0038	C002	81.302000	0.211900
T0005,T0037	C023	52.207000	0.320200
T0010,T0021	C011	42.336000	0.082300
T0003,T0025	C017	66.250000	0.377400
T0007,T0037	C026	60.374000	0.297800
T0016,T0019	C027	63.006000	0.168000
T0014,T0036	C010	66.300000	0.370800
T0009,T0018	C030	58.052000	0.123600
T0000,T0003	C029	87.330000	0.335200
T0025,T0031	C038	64.465000	0.160500
T0025,T0035	C028	32.932000	0.438200
T0011,T0020	C033	35.414000	0.477400
T0022,T0039	C037	64.131000	0.066500
T0026,T0032	C000	60.920000	0.501600
T0030,T0037	C018	70.883000	0.010000
T0011,T0031	C006	91.897000	0.061500
T0030,T0034	C028	31.670000	0.681700
T0019,T0027	C003	32.141000	0.051700
T0003	C038	10.464000	0.597400
T0000,T0003	C026	61.130000	0.010000
T0020,T0039	C015	52.875000	0.717200
T0000,T0028	C029	85.708000	0.214500
T0012,T0016	C027	46.980000	0.148100
T0010,T0018	C029	77.623000	0.260300
T0033,T0037	C008	80.243000	0.377600
T0016,T0018	C006	92.765000	0.175300
T0015,T0022	C003	62.461000	0.375200
T0001,T0021	C008	76.274000	0.202500
T0035,T0037	C017	65.221000	0.698900
T0013,T0034	C019	78.365000	0.678500
T0009,T0017	C005	75.438000	0.010000
T0018,T0029	C012	45.389000	0.065100
T0014,T0017	C031	64.770000	0.580900
T0002,T0021	C022	44.438000	0.484300
T0004,T0024	C007	40.365000	0.683500
T0010,T0022	C013	57.296000	0.163000
T0004,T0038	C012	53.934000	0.128600
T0017	C021	33.511000	0.706300
T0000,T0008	C031	68.760000	0.169500
T0005,T0024	C030	47.742000	0.067900
T0002,T0024	C000	80.753000	0.782000
T0000,T0038	C035	47.608000	0.208300
T0028	C023	42.801000	0.766400
T0003,T0039	C035	29.083000	0.277600
T0003,T0038	C021	36.904000	0.109700
T0000,T0035	C013	72.106000	0.129600
T0008,T0033	C026	65.151000	0.146100
T0024,T0027	C028	61.842000	0.256900
T0006,T0037	C006	55.210000	0.137600
T0009,T0019	C035	60.518000	0.470500
T0008,T0018	C035	58.703000	0.165600
T0030,T0037	C008	39.417000	0.064300
T0005,T0033	C019	51.744000	0.302200
T0016,T0036	C035	66.095000	0.058300
T0015,T0031	C005	53.110000	0.244400
T0007,T0015	C039	58.694000	0.015800
T0030,T0034	C026	77.342000	0.185100
T0008,T0023	C011	86.754000	0.513700
T0024,T0035	C032	58.361000	0.404200
T0003,T0020	C030	57.549000	0.315200
T0024,T0031	C019	48.586000	0.055900
T0025,T0027	C010	67.964000	0.056400
T0020,T0039	C011	60.508000	0.382400
T0000,T0035	C024	55.771000	0.174000
T0028,T0036	C007	62.460000	0.590300
T0037	C026	21.228000	0.391700
T0036	C009	21.156000	0.911500
T0016,T0019	C032	84.831000	0.061700
T0005,T0011	C025	52.973000	0.549100
T0015	C003	10.736000	0.446400
T0005,T0035	C026	43.311000	0.160200
T0016	C000	10.050000	0.890400
T0014,T0016	C006	81.805000	0.705100
T0008,T0028	C018	88.476000	0.603900
T0002,T0039	C027	60.375000	0.360700
T0008,T0027	C035	67.457000	0.493800
T0009,T0028	C021	76.357000	0.166900
T0006,T0022	C016	53.623000	0.212300
T0027,T0034	C015	66.024000	0.233600
T0002,T0017	C009	45.135000	0.174300
T0025,T0034	C006	35.758000	0.151200
T0017,T0024	C005	61.431000	0.097900
T0007,T0026	C026	90.797000	0.645300
T0023	C001	14.190000	0.288800
T0011,T0032	C015	81.879000	0.607400
T0000,T0036	C001	60.346000	0.325100
T0012,T0030	C003	92.904000	0.489000
T0003,T0037	C039	60.391000	0.149600
T0000,T0021	C032	94.287000	0.030400
T0006,T0019	C009	61.677000	0.098900
T0039	C024	14.867000	0.750800
T0024,T0025	C014	81.409000	0.155000
T0004,T0008	C036	61.108000	0.126400
T0028,T0039	C037	52.313000	0.027300
T0027,T0039	C022	61.955000	0.038000
T0014,T0026	C019	98.666000	0.061600
T0023,T0035	C015	30.703000	0.093600
T0004,T0039	C017	69.422000	0.144600
T0036	C025	43.624000	0.250700
T0009,T0025	C038	67.233000	0.077700
T0008,T0029	C000	54.536000	0.093800
T0003,T0025	C018	67.001000	0.125600
T0021,T0030	C036	64.590000	0.097500
T0017,T0024	C027	62.347000	0.337500
T0028,T0029	C034	39.119000	0.282000
T0023,T0028	C028	56.155000	0.084200
T0024,T0027	C017	60.943000	0.508600
T0003,T0018	C025	57.620000	0.233100
T0034,T0037	C018	40.800000	0.040700
T0023,T0036	C008	78.110000	0.194400
T0027,T0033	C003	61.573000	0.064000
T0014,T0026	C036	25.431000	0.694700
T0002,T0019	C016	40.753000	0.113300
T0002	C024	35.862000	0.175200
T0023,T0031	C033	68.176000	0.187500
T0003,T0008	C000	89.841000	0.068300
T0009,T0020	C016	54.685000	0.296500
T0028,T0031	C001	65.529000	0.330600
T0021,T0036	C014	69.499000	0.712500
T0017,T0034	C004	38.173000	0.413700
T0005,T0018	C012	72.210000	0.012000
T0008,T0035	C038	63.482000	0.149600
T0000,T0014	C000	66.550000	0.608400
T0013	C006	44.632000	0.287200
T0001,T0020	C010	31.971000	0.369500
T0029,T0035	C038	54.197000	0.051000
T0003,T0006	C022	45.059000	0.253300
T0017,T0024	C004	39.798000	0.294700
T0006,T0018	C005	48.631000	0.725200
T0003,T0024	C027	43.475000	0.655400
T0005,T0024	C004	60.168000	0.184100
T0031,T0038	C002	76.421000	0.261800
T0000,T0014	C027	90.020000	0.314300
T0020,T0026	C000	71.013000	0.146700
T0002,T0012	C004	50.395000	0.065800
T0006	C003	22.924000	0.453600
T0005,T0032	C021	60.795000	0.428000
T0006,T0036	C025	73.922000	0.118200
T0034,T0037	C027	49.136000	0.300800
T0008,T0026	C021	68.640000	0.100100
T0031,T0033	C010	44.004000	0.360700
T0001,T0031	C016	60.058000	0.459900
T0013,T0025	C034	77.519000	0.561400
T0010,T0038	C032	39.548000	0.179300
T0012,T0018	C025	39.134000	0.174500
T0006,T0019	C022	46.375000	0.122500
T0014,T0019	C015	69.423000	0.209600
T0005,T0011	C024	43.243000	0.076300
T0020,T0027	C019	63.631000	0.427700
T0023,T0026	C024	71.909000	0.290300
T0019,T0034	C030	26.278000	0.101700
T0013,T0032	C010	61.351000	0.206900
T0007,T0014	C008	97.881000	0.625700
T0027,T0037	C011	82.119000	0.262600
T0003,T0015	C011	39.390000	0.076300
T0031,T0037	C038	53.698000	0.328100
T0008,T0032	C039	79.144000	0.615700
T0008,T0019	C004	25.747000	0.126700
T0002,T0006	C024	81.378000	0.091100
T0009,T0011	C028	73.070000	0.210200
T0011,T0036	C038	41.875000	0.367200
T0002,T0029	C024	62.386000	0.070400
T0007,T0029	C023	57.532000	0.054100
T0011,T0014	C007	41.209000	0.135800
T0020,T0034	C012	44.795000	0.212600
T0004,T0032	C025	75.534000	0.329300
T0007,T0026	C025	39.941000	0.442000
T0006,T0024	C032	51.172000	0.349800
T0023	C003	25.258000	0.830700
T0018,T0030	C013	90.099000	0.349000
T0003,T0023	C036	68.908000	0.824800
T0001,T0037	C028	70.336000	0.408700
T0029,T0037	C035	43.866000	0.105600
T0007,T0014	C031	41.587000	0.637500
T0017	C037	36.415000	0.526800
T0027	C005	11.858000	0.636600
T0020,T0023	C006	36.600000	0.321600
T0010,T0032	C037	44.166000	0.301900
T0013,T0030	C023	60.221000	0.109600
T0008,T0038	C012	54.241000	0.331100
T0015,T0030	C030	91.034000	0.467400
T0005,T0012	C008	54.132000	0.194100
T0022,T0038	C037	73.240000	0.226400
T0019,T0020	C015	65.627000	0.236800
T0006,T0012	C034	72.980000	0.214000
T0009,T0028	C037	61.056000	0.119700
T0009,T0019	C027	67.372000	0.200900
T0022,T0023	C038	32.434000	0.225500
T0016,T0025	C027	55.567000	0.413000
T0009,T0012	C016	36.341000	0.076100
T0007,T0028	C028	37.859000	0.566200
T0009,T0017	C008	33.896000	0.283600
T0026,T0027	C000	45.044000	0.454700
T0000,T0003	C008	41.646000	0.777700
T0001,T0008	C004	34.285000	0.138200
T0004,T0037	C036	65.592000	0.146800
T0007,T0023	C019	81.922000	0.216600
T0032,T0035	C000	39.249000	0.369300
T0014,T0031	C026	86.891000	0.201800
T0014,T0017	C015	55.088000	0.636700
T0029,T0038	C037	42.618000	0.183400
T0029,T0037	C028	45.232000	0.610600
T0026	C014	35.755000	0.322800
T0013,T0015	C000	59.392000	0.735200
T0008,T0016	C013	27.337000	0.010000
T0014,T0039	C015	69.708000	0.745800
T0019,T0032	C011	46.346000	0.060000
T0010,T0032	C015	47.018000	0.277800
T0002,T0032	C027	92.885000	0.205100
T0011,T0018	C023	94.400000	0.553500
T0021,T0027	C028	87.670000	0.215800
T0004,T0016	C019	58.716000	0.606300
T0005,T0016	C009	43.747000	0.163700
T0025,T0036	C029	54.947000	0.010300
T0006,T0010	C022	47.409000	0.189000
T0010,T0018	C006	55.486000	0.088100
T0015,T0030	C027	62.684000	0.134100
T0025,T0028	C024	65.432000	0.088800
T0002,T0006	C022	47.257000	0.758500
T0002	C012	31.971000	0.749800
T0008,T0024	C030	50.228000	0.180100
T0006	C039	23.784000	0.252400
T0030,T0033	C015	31.185000	0.226800
T0012,T0019	C039	55.439000	0.225900
T0021,T0039	C022	93.913000	0.255600
T0032,T0039	C006	51.278000	0.578900
T0030,T0031	C009	28.787000	0.456100
T0018,T0024	C032	62.298000	0.338100
T0025,T0026	C005	45.264000	0.294100
