task_id_list	courier_id	score	willingness
T0028	C029	40.963100	0.122385
T0009	C054	28.221120	0.234971
T0001	C051	17.054360	0.312113
T0024	C028	19.473360	0.222201
T0027	C044	11.965440	0.259729
T0019	C018	24.122760	0.485527
T0023	C022	40.052080	0.485892
T0011	C039	34.851640	0.359128
T0004	C053	26.979640	0.466502
T0019	C049	20.323700	0.363663
T0011	C056	17.874360	0.404163
T0008	C041	37.215700	0.137553
T0007	C018	24.381880	0.190093
T0021	C045	26.331020	0.104350
T0001	C028	32.499880	0.230593
T0017	C006	36.676960	0.089547
T0021	C035	12.930580	0.106748
T0009	C017	36.348960	0.332233
T0001	C045	13.214300	0.314042
T0007	C010	16.345880	0.255560
T0018	C039	10.272140	0.432413
T0007	C032	10.243440	0.189728
T0017	C020	16.823120	0.435280
T0022	C014	28.654900	0.296997
T0025	C048	36.461300	0.311123
T0009	C035	31.745480	0.376068
T0003	C022	14.097440	0.171172
T0024	C042	26.791040	0.427253
T0012	C012	20.440960	0.389829
T0000	C037	21.449560	0.418131
T0028	C025	24.035840	0.167002
T0016	C020	40.172620	0.487038
T0004	C038	20.052280	0.081729
T0005	C036	20.367980	0.155014
T0008	C043	33.484700	0.463635
T0016	C018	14.679640	0.325509
T0018	C030	12.792820	0.168305
T0012	C001	33.577360	0.120248
T0019	C028	27.343720	0.326343
T0027	C039	20.873920	0.462384
T0003	C047	34.236640	0.233720
T0025	C006	12.295900	0.239089
T0004	C001	26.138320	0.446226
T0028	C015	36.343220	0.390350
T0000	C046	35.685580	0.295694
T0020	C014	39.801160	0.491573
T0020	C005	18.568900	0.059316
T0006	C059	29.830780	0.386649
T0010	C058	39.221420	0.288553
T0002	C039	37.738040	0.458944
T0017	C034	18.356520	0.249878
T0022	C000	25.324060	0.410886
T0013	C021	12.186020	0.365435
T0022	C027	19.537320	0.337080
T0029	C057	22.578700	0.453315
T0013	C020	33.369080	0.157777
T0001	C025	14.883000	0.219282
T0026	C001	11.902300	0.280579
T0025	C021	28.348220	0.115974
T0012	C004	21.205200	0.071096
T0011	C035	24.343340	0.295746
T0029	C016	32.710620	0.246542
T0000	C019	10.565700	0.125200
T0006	C029	16.242560	0.109615
T0020	C002	33.490440	0.119466
T0002	C047	39.091040	0.131142
T0024	C025	12.905980	0.098304
T0025	C059	13.334840	0.197077
T0002	C040	10.161440	0.378622
T0018	C007	25.357680	0.177792
T0026	C051	13.525900	0.421624
T0020	C052	15.363520	0.235805
T0004	C043	15.794020	0.364445
T0020	C059	22.670540	0.365696
T0024	C015	37.306720	0.259625
T0024	C020	40.400580	0.189415
T0029	C033	28.318700	0.473069
T0002	C009	32.995160	0.203801
T0014	C020	19.991600	0.145267
T0011	C044	39.726540	0.425741
T0014	C019	34.178420	0.124105
T0018	C037	20.279420	0.256706
T0009	C022	12.875640	0.377840
T0002	C025	21.672600	0.463218
T0006	C043	12.372160	0.124209
T0015	C010	38.849140	0.185871
T0017	C011	26.324460	0.446747
T0000	C055	28.195700	0.275366
T0003	C057	22.917360	0.436010
T0009	C026	31.884060	0.258426
T0007	C011	12.480400	0.321078
T0020	C009	11.593160	0.482608
T0027	C014	14.432000	0.225537
T0023	C009	30.845120	0.457797
T0018	C006	26.217040	0.093613
T0008	C014	27.507720	0.356887
T0009	C027	32.331780	0.430954
T0014	C048	12.534520	0.230019
T0009	C011	28.408900	0.328167
T0010	C032	25.567600	0.238672
T0029	C045	39.628140	0.153138
T0000	C009	13.939180	0.414379
T0016	C002	16.661580	0.271666
T0007	C033	36.362900	0.422979
T0027	C001	17.217540	0.164292
T0006	C050	18.554140	0.188112
T0005	C054	11.925260	0.420894
T0006	C049	19.047780	0.251859
T0001	C059	8.700200	0.444089
T0027	C047	30.274400	0.053530
T0023	C042	29.928360	0.084231
T0020	C013	8.301680	0.431788
T0014	C021	9.442300	0.052905
T0010	C028	29.187900	0.108937
T0017	C016	37.575680	0.355740
T0014	C057	30.276040	0.068490
T0008	C012	20.746820	0.219751
T0000	C023	8.326280	0.365227
T0024	C030	9.071660	0.177166
T0029	C004	40.186560	0.378570
T0004	C037	13.567720	0.126659
T0026	C006	26.116180	0.330096
T0029	C036	30.895960	0.065988
T0026	C019	39.204200	0.168514
T0014	C024	12.728860	0.439033
T0020	C054	16.978100	0.368979
T0003	C046	13.801420	0.346931
T0020	C034	10.697720	0.201821
T0002	C027	39.624040	0.457901
T0011	C024	15.094560	0.182327
T0007	C034	10.581280	0.411043
T0013	C040	30.835280	0.145059
T0001	C054	34.818840	0.113055
T0029	C037	10.017940	0.088974
T0016	C024	20.199060	0.429442
T0028	C021	37.442020	0.339321
T0002	C041	22.673820	0.102943
T0003	C021	20.619720	0.067239
T0012	C048	39.492020	0.236482
T0029	C023	30.900060	0.096740
T0029	C049	14.837900	0.203645
T0019	C035	25.908720	0.340312
T0014	C055	19.246220	0.271978
T0008	C004	13.641520	0.104090
T0026	C007	25.452800	0.324414
T0010	C049	10.565700	0.064007
T0006	C055	10.693620	0.324779
T0022	C024	20.896060	0.087775
T0001	C004	18.824740	0.463583
T0011	C058	37.067280	0.488915
T0015	C019	39.091860	0.155118
T0024	C013	14.986320	0.306536
T0000	C005	11.329120	0.249826
T0007	C000	12.121240	0.107738
T0007	C036	40.251340	0.354489
T0025	C046	20.738620	0.191031
T0000	C034	39.172220	0.326968
